     2867.,    0.254975552500000E+08,    0.344100045000000E+08,    0.179853646000000E+09,   -0.430930531250000E+07,   -0.222155942500000E+08,   -0.449378890000000E+08
     2868.,    0.250036360000000E+08,    0.355765170000000E+08,    0.179974200000000E+09,   -0.390947303125000E+07,   -0.211474877500000E+08,   -0.455407335000000E+08
     2869.,    0.246201925000000E+08,    0.369120985000000E+08,    0.180675544000000E+09,   -0.344121328125000E+07,   -0.202145107500000E+08,   -0.461699625000000E+08
     2870.,    0.243866427500000E+08,    0.383139180000000E+08,    0.182209774000000E+09,   -0.287979568750000E+07,   -0.194213845000000E+08,   -0.468812115000000E+08
     2871.,    0.243283245000000E+08,    0.397382605000000E+08,    0.184786518000000E+09,   -0.223696481250000E+07,   -0.186747105000000E+08,   -0.477397760000000E+08
     2872.,    0.245135810000000E+08,    0.411345870000000E+08,    0.188587826000000E+09,   -0.153636068750000E+07,   -0.178359300000000E+08,   -0.488272230000000E+08
     2873.,    0.249396852500000E+08,    0.423494140000000E+08,    0.193245052000000E+09,   -0.851162265625000E+06,   -0.168091835000000E+08,   -0.500968100000000E+08
     2874.,    0.255247842500000E+08,    0.433054125000000E+08,    0.198079130000000E+09,   -0.300535369140625E+06,   -0.155180066250000E+08,   -0.514374595000000E+08
     2875.,    0.261823675000000E+08,    0.440527620000000E+08,    0.202734542000000E+09,    0.976506259765625E+05,   -0.138412902500000E+08,   -0.527994320000000E+08
     2876.,    0.268306777500000E+08,    0.446101895000000E+08,    0.206887880000000E+09,    0.319203253906250E+06,   -0.117393587500000E+08,   -0.540742150000000E+08
     2877.,    0.274066497500000E+08,    0.449830660000000E+08,    0.210314982000000E+09,    0.402520843750000E+06,   -0.924024037500000E+07,   -0.551891465000000E+08
     2878.,    0.279564082500000E+08,    0.452141305000000E+08,    0.212970444000000E+09,    0.345431367187500E+06,   -0.640004456250000E+07,   -0.560578190000000E+08
     2879.,    0.281187275000000E+08,    0.453214045000000E+08,    0.214463126000000E+09,    0.194505876953125E+06,   -0.329163918750000E+07,   -0.566118150000000E+08
     2880.,    0.286679770000000E+08,    0.454837130000000E+08,    0.215422916000000E+09,    0.129990256347656E+05,   -0.148208104743958E+05,   -0.568018770000000E+08
     2881.,    0.134777744000000E+09,    0.175417916000000E+09,    0.767100160000000E+08,    0.351574270000000E+08,   -0.884496020000000E+08,   -0.510819670000000E+08
     2882.,    0.132682306000000E+09,    0.171900192000000E+09,    0.982194680000000E+08,    0.339091630000000E+08,   -0.946257040000000E+08,   -0.546399910000000E+08
     2883.,    0.135671884000000E+09,    0.174108842000000E+09,    0.765401220000000E+08,    0.350796425000000E+08,   -0.870563480000000E+08,   -0.525255125000000E+08
     2884.,    0.132812828000000E+09,    0.170865242000000E+09,    0.974869900000000E+08,    0.334905790000000E+08,   -0.933442490000000E+08,   -0.557407830000000E+08
     2885.,    0.136750518000000E+09,    0.171410418000000E+09,    0.755112410000000E+08,    0.338810165000000E+08,   -0.847361900000000E+08,   -0.536881825000000E+08
     2886.,    0.133001615000000E+09,    0.168519660000000E+09,    0.959443170000000E+08,    0.321340260000000E+08,   -0.910116670000000E+08,   -0.565360330000000E+08
     2887.,    0.138059912000000E+09,    0.167767514000000E+09,    0.740831090000000E+08,    0.318443122500000E+08,   -0.817329590000000E+08,   -0.546679120000000E+08
     2888.,    0.133397055000000E+09,    0.165155544000000E+09,    0.938170180000000E+08,    0.300308285000000E+08,   -0.878568380000000E+08,   -0.572023020000000E+08
     2889.,    0.139711546000000E+09,    0.163352494000000E+09,    0.723095820000000E+08,    0.291606607500000E+08,   -0.781627730000000E+08,   -0.556944140000000E+08
     2890.,    0.134095168000000E+09,    0.161039502000000E+09,    0.911058130000000E+08,    0.272115457500000E+08,   -0.840753010000000E+08,   -0.579762005000000E+08
     2891.,    0.141867720000000E+09,    0.158811182000000E+09,    0.705396660000000E+08,    0.260545385000000E+08,   -0.741909380000000E+08,   -0.569615825000000E+08
     2892.,    0.135498964000000E+09,    0.157016424000000E+09,    0.886688610000000E+08,    0.241199755000000E+08,   -0.798675670000000E+08,   -0.590548430000000E+08
     2893.,    0.144461120000000E+09,    0.154986218000000E+09,    0.690299040000000E+08,    0.229794355000000E+08,   -0.703093320000000E+08,   -0.585669495000000E+08
     2894.,    0.137553006000000E+09,    0.153872104000000E+09,    0.867847600000000E+08,    0.212357162500000E+08,   -0.757448090000000E+08,   -0.606041815000000E+08
     2895.,    0.147727544000000E+09,    0.152482892000000E+09,    0.682186870000000E+08,    0.201553882500000E+08,   -0.665901925000000E+08,   -0.606153380000000E+08
     2896.,    0.140406142000000E+09,    0.151893394000000E+09,    0.854435640000000E+08,    0.186653967500000E+08,   -0.718568310000000E+08,   -0.628028900000000E+08
     2897.,    0.151294348000000E+09,    0.151513224000000E+09,    0.679495630000000E+08,    0.180901895000000E+08,   -0.635293245000000E+08,   -0.630919805000000E+08
     2898.,    0.144038768000000E+09,    0.151682466000000E+09,    0.851801970000000E+08,    0.169384737500000E+08,   -0.686465680000000E+08,   -0.655273835000000E+08
     2899.,    0.155537422000000E+09,    0.152343908000000E+09,    0.681825320000000E+08,    0.167402891250000E+08,   -0.610009310000000E+08,   -0.661292375000000E+08
     2900.,    0.148288254000000E+09,    0.152732096000000E+09,    0.854551030000000E+08,    0.159618748750000E+08,   -0.659675070000000E+08,   -0.688050700000000E+08
     2901.,    0.160121632000000E+09,    0.154598532000000E+09,    0.691799260000000E+08,    0.162823280000000E+08,   -0.591261595000000E+08,   -0.692636130000000E+08
     2902.,    0.153054290000000E+09,    0.154998498000000E+09,    0.866772500000000E+08,    0.159571406250000E+08,   -0.638995360000000E+08,   -0.722643390000000E+08
     2903.,    0.165283352000000E+09,    0.157500490000000E+09,    0.706496180000000E+08,    0.165307275000000E+08,   -0.575914165000000E+08,   -0.726423130000000E+08
     2904.,    0.158290060000000E+09,    0.157244026000000E+09,    0.881444100000000E+08,    0.163626087500000E+08,   -0.619394000000000E+08,   -0.759090170000000E+08
     2905.,    0.170029834000000E+09,    0.160149900000000E+09,    0.718125400000000E+08,    0.168738157500000E+08,   -0.561773025000000E+08,   -0.759515190000000E+08
     2906.,    0.163376662000000E+09,    0.158918244000000E+09,    0.893827170000000E+08,    0.168493415000000E+08,   -0.601864605000000E+08,   -0.794407770000000E+08
     2907.,    0.174712764000000E+09,    0.162178112000000E+09,    0.730671220000000E+08,    0.173725642500000E+08,   -0.545189880000000E+08,   -0.790631920000000E+08
     2908.,    0.168352342000000E+09,    0.160027650000000E+09,    0.906344950000000E+08,    0.172731830000000E+08,   -0.581525130000000E+08,   -0.827999650000000E+08
     2909.,    0.178517258000000E+09,    0.163068570000000E+09,    0.739214270000000E+08,    0.175496645000000E+08,   -0.526184895000000E+08,   -0.817211250000000E+08
     2910.,    0.172676846000000E+09,    0.160078644000000E+09,    0.915796110000000E+08,    0.172764895000000E+08,   -0.558122860000000E+08,   -0.857253410000000E+08
     2911.,    0.181125884000000E+09,    0.162808644000000E+09,    0.743663240000000E+08,    0.173633805000000E+08,   -0.503715825000000E+08,   -0.838699920000000E+08
     2912.,    0.175924782000000E+09,    0.159031844000000E+09,    0.920770660000000E+08,    0.167326313750000E+08,   -0.530728730000000E+08,   -0.880994920000000E+08
     2913.,    0.182172648000000E+09,    0.161296318000000E+09,    0.741991700000000E+08,    0.166490982500000E+08,   -0.475831625000000E+08,   -0.854282740000000E+08
     2914.,    0.177791560000000E+09,    0.156920194000000E+09,    0.920541400000000E+08,    0.156065783750000E+08,   -0.498250325000000E+08,   -0.899131590000000E+08
     2915.,    0.181705814000000E+09,    0.159124298000000E+09,    0.738253120000000E+08,    0.156139812500000E+08,   -0.444735595000000E+08,   -0.862157110000000E+08
     2916.,    0.177937156000000E+09,    0.153990636000000E+09,    0.913867770000000E+08,    0.140677302500000E+08,   -0.463454650000000E+08,   -0.909609580000000E+08
     2917.,    0.179907198000000E+09,    0.155811212000000E+09,    0.729586480000000E+08,    0.141027631250000E+08,   -0.411820020000000E+08,   -0.863754760000000E+08
     2918.,    0.176664736000000E+09,    0.150460424000000E+09,    0.903307940000000E+08,    0.121643751250000E+08,   -0.425158440000000E+08,   -0.914819520000000E+08
     2919.,    0.176277356000000E+09,    0.151860696000000E+09,    0.714682380000000E+08,    0.126770245000000E+08,   -0.374618905000000E+08,   -0.862158550000000E+08
     2920.,    0.173871492000000E+09,    0.146472158000000E+09,    0.889204620000000E+08,    0.101873832500000E+08,   -0.384271305000000E+08,   -0.914771210000000E+08
     2921.,    0.172373666000000E+09,    0.147718366000000E+09,    0.700881540000000E+08,    0.115014077500000E+08,   -0.338107775000000E+08,   -0.857738850000000E+08
     2922.,    0.170539760000000E+09,    0.142327220000000E+09,    0.874370340000000E+08,    0.854019612500000E+07,   -0.343621655000000E+08,   -0.912213510000000E+08
     2923.,    0.169148256000000E+09,    0.143443514000000E+09,    0.690672320000000E+08,    0.106110446250000E+08,   -0.301930555000000E+08,   -0.853826490000000E+08
     2924.,    0.167144872000000E+09,    0.138159130000000E+09,    0.859510790000000E+08,    0.720221018750000E+07,   -0.304570552500000E+08,   -0.909886540000000E+08
     2925.,    0.166808838000000E+09,    0.139106104000000E+09,    0.680593880000000E+08,    0.980263375000000E+07,   -0.264841157500000E+08,   -0.853788820000000E+08
     2926.,    0.164607394000000E+09,    0.133985139000000E+09,    0.848969290000000E+08,    0.623469043750000E+07,   -0.264039262500000E+08,   -0.910669980000000E+08
     2927.,    0.166457756000000E+09,    0.134533626000000E+09,    0.676701270000000E+08,    0.897949012500000E+07,   -0.227209932500000E+08,   -0.860306820000000E+08
     2928.,    0.163564428000000E+09,    0.129615664000000E+09,    0.845225380000000E+08,    0.532543825000000E+07,   -0.222626637500000E+08,   -0.916816440000000E+08
     2929.,    0.167999416000000E+09,    0.130016915000000E+09,    0.677470560000000E+08,    0.809021581250000E+07,   -0.189915970000000E+08,   -0.874840190000000E+08
     2930.,    0.164479140000000E+09,    0.125433845000000E+09,    0.849110770000000E+08,    0.448522856250000E+07,   -0.182105905000000E+08,   -0.931263770000000E+08
     2931.,    0.171417506000000E+09,    0.125870959000000E+09,    0.685700280000000E+08,    0.705325281250000E+07,   -0.154054141250000E+08,   -0.895427530000000E+08
     2932.,    0.167259710000000E+09,    0.121751633000000E+09,    0.861363470000000E+08,    0.369861993750000E+07,   -0.144878638750000E+08,   -0.952873470000000E+08
     2933.,    0.176142380000000E+09,    0.122193708000000E+09,    0.699244560000000E+08,    0.582050975000000E+07,   -0.120925735000000E+08,   -0.920854830000000E+08
     2934.,    0.171573044000000E+09,    0.118543541000000E+09,    0.881494120000000E+08,    0.290028209375000E+07,   -0.110950370000000E+08,   -0.979558720000000E+08
     2935.,    0.181498878000000E+09,    0.119134967000000E+09,    0.716240170000000E+08,    0.444138693750000E+07,   -0.910968887500000E+07,   -0.947472640000000E+08
     2936.,    0.176695022000000E+09,    0.115843194000000E+09,    0.905294360000000E+08,    0.206806843750000E+07,   -0.809540943750000E+07,   -0.100909025000000E+09
     2937.,    0.186550938000000E+09,    0.116653355000000E+09,    0.733209520000000E+08,    0.313166396875000E+07,   -0.640657737500000E+07,   -0.972742440000000E+08
     2938.,    0.181802668000000E+09,    0.113826828000000E+09,    0.929541080000000E+08,    0.130972948437500E+07,   -0.552146412500000E+07,   -0.103777838000000E+09
     2939.,    0.190736450000000E+09,    0.114864701000000E+09,    0.748245260000000E+08,    0.197278354687500E+07,   -0.407421606250000E+07,   -0.993465810000000E+08
     2940.,    0.186141290000000E+09,    0.112393985000000E+09,    0.951801700000000E+08,    0.728971117187500E+06,   -0.339658887500000E+07,   -0.106162667000000E+09
     2941.,    0.193498670000000E+09,    0.113715707000000E+09,    0.757714530000000E+08,    0.965668601562500E+06,   -0.195778581250000E+07,   -0.100731689000000E+09
     2942.,    0.188972840000000E+09,    0.111560310000000E+09,    0.966696580000000E+08,    0.296255914062500E+06,   -0.160467873437500E+07,   -0.107764361000000E+09
     2943.,    0.194494132000000E+09,    0.113293084000000E+09,    0.760251140000000E+08,   -0.854055712890625E+04,    0.142082881164551E+04,   -0.101228616000000E+09
     2944.,    0.190126664000000E+09,    0.111316678000000E+09,    0.974179980000000E+08,   -0.152148723144531E+05,    0.158290810546875E+05,   -0.108368570000000E+09
     2945.,    0.133373584000000E+09,    0.169269104000000E+09,    0.120557386000000E+09,    0.310251720000000E+08,   -0.100687208000000E+09,   -0.581496520000000E+08
     2946.,    0.132907842000000E+09,    0.168463696000000E+09,    0.119480951000000E+09,    0.304181115000000E+08,   -0.994377850000000E+08,   -0.589388540000000E+08
     2947.,    0.132292839000000E+09,    0.166325308000000E+09,    0.117453217000000E+09,    0.289816852500000E+08,   -0.969990600000000E+08,   -0.594011055000000E+08
     2948.,    0.131644422000000E+09,    0.163128062000000E+09,    0.114631459000000E+09,    0.268286370000000E+08,   -0.937047140000000E+08,   -0.597110475000000E+08
     2949.,    0.131098881000000E+09,    0.159296708000000E+09,    0.111197804000000E+09,    0.241629752500000E+08,   -0.897218860000000E+08,   -0.601709995000000E+08
     2950.,    0.131264844000000E+09,    0.155404552000000E+09,    0.107822719000000E+09,    0.213396990000000E+08,   -0.852942260000000E+08,   -0.610011985000000E+08
     2951.,    0.132167710000000E+09,    0.152666336000000E+09,    0.105271712000000E+09,    0.188190012500000E+08,   -0.810144800000000E+08,   -0.624511320000000E+08
     2952.,    0.134126359000000E+09,    0.151046162000000E+09,    0.103434313000000E+09,    0.167305388750000E+08,   -0.769333200000000E+08,   -0.646500210000000E+08
     2953.,    0.137067238000000E+09,    0.150870164000000E+09,    0.102844457000000E+09,    0.156197341250000E+08,   -0.735386780000000E+08,   -0.675162180000000E+08
     2954.,    0.141115420000000E+09,    0.151840044000000E+09,    0.103126157000000E+09,    0.152348023750000E+08,   -0.707014580000000E+08,   -0.710381700000000E+08
     2955.,    0.145789642000000E+09,    0.153452250000000E+09,    0.104283457000000E+09,    0.156791858750000E+08,   -0.683788500000000E+08,   -0.747792470000000E+08
     2956.,    0.150875186000000E+09,    0.154891638000000E+09,    0.105538321000000E+09,    0.164612215000000E+08,   -0.661564825000000E+08,   -0.786985010000000E+08
     2957.,    0.156151228000000E+09,    0.155854780000000E+09,    0.106961068000000E+09,    0.171249845000000E+08,   -0.639419365000000E+08,   -0.824758130000000E+08
     2958.,    0.161402422000000E+09,    0.156025174000000E+09,    0.108317126000000E+09,    0.175152455000000E+08,   -0.615125490000000E+08,   -0.860454060000000E+08
     2959.,    0.166001630000000E+09,    0.155208030000000E+09,    0.109260302000000E+09,    0.173837225000000E+08,   -0.587115015000000E+08,   -0.892041630000000E+08
     2960.,    0.169666494000000E+09,    0.153453634000000E+09,    0.109750180000000E+09,    0.166191946250000E+08,   -0.555181025000000E+08,   -0.918466930000000E+08
     2961.,    0.172111116000000E+09,    0.150802742000000E+09,    0.109720451000000E+09,    0.151638201250000E+08,   -0.517929540000000E+08,   -0.939261640000000E+08
     2962.,    0.172897782000000E+09,    0.147543426000000E+09,    0.109060926000000E+09,    0.131459891250000E+08,   -0.478431135000000E+08,   -0.952595080000000E+08
     2963.,    0.172195744000000E+09,    0.144040382000000E+09,    0.107970214000000E+09,    0.108877012500000E+08,   -0.436061525000000E+08,   -0.960115710000000E+08
     2964.,    0.170006050000000E+09,    0.140102998000000E+09,    0.106417089000000E+09,    0.841929250000000E+07,   -0.390997740000000E+08,   -0.962544160000000E+08
     2965.,    0.167276238000000E+09,    0.136384534000000E+09,    0.105037715000000E+09,    0.626276212500000E+07,   -0.346582165000000E+08,   -0.961920860000000E+08
     2966.,    0.164124044000000E+09,    0.132700383000000E+09,    0.103536659000000E+09,    0.445218537500000E+07,   -0.303444042500000E+08,   -0.960628840000000E+08
     2967.,    0.161680854000000E+09,    0.129175827000000E+09,    0.102572524000000E+09,    0.303567543750000E+07,   -0.259725307500000E+08,   -0.962105260000000E+08
     2968.,    0.160173566000000E+09,    0.125567229000000E+09,    0.102182632000000E+09,    0.193618745312500E+07,   -0.215634315000000E+08,   -0.969458700000000E+08
     2969.,    0.160570930000000E+09,    0.122307263000000E+09,    0.102867407000000E+09,    0.117669651562500E+07,   -0.172599065000000E+08,   -0.984690510000000E+08
     2970.,    0.162933924000000E+09,    0.119402546000000E+09,    0.104611286000000E+09,    0.665252789062500E+06,   -0.134325850000000E+08,   -0.100708240000000E+09
     2971.,    0.166865072000000E+09,    0.117001899000000E+09,    0.107084672000000E+09,    0.286932062500000E+06,   -0.100562858750000E+08,   -0.103593422000000E+09
     2972.,    0.171853062000000E+09,    0.115296338000000E+09,    0.110207135000000E+09,    0.121130809631348E+05,   -0.714258981250000E+07,   -0.106853818000000E+09
     2973.,    0.176936512000000E+09,    0.114125987000000E+09,    0.113424599000000E+09,   -0.165139314453125E+06,   -0.474203237500000E+07,   -0.110053616000000E+09
     2974.,    0.181504218000000E+09,    0.113493758000000E+09,    0.116429702000000E+09,   -0.226544509765625E+06,   -0.283908159375000E+07,   -0.112749877000000E+09
     2975.,    0.184506422000000E+09,    0.113230285000000E+09,    0.118480907000000E+09,   -0.154292582031250E+06,   -0.131267957812500E+07,   -0.114603216000000E+09
     2976.,    0.185690712000000E+09,    0.113111642000000E+09,    0.119578974000000E+09,   -0.111451593017578E+05,    0.163076923828125E+05,   -0.115289454000000E+09
     2977.,    0.136002348000000E+09,    0.166045284000000E+09,    0.144976048000000E+09,    0.259683925000000E+08,   -0.106677192000000E+09,   -0.616163020000000E+08
     2978.,    0.135171226000000E+09,    0.165343988000000E+09,    0.143584126000000E+09,    0.253425635000000E+08,   -0.105392717000000E+09,   -0.622952155000000E+08
     2979.,    0.133653442000000E+09,    0.163226390000000E+09,    0.140946014000000E+09,    0.240349937500000E+08,   -0.102823645000000E+09,   -0.625432620000000E+08
     2980.,    0.131828590000000E+09,    0.159966636000000E+09,    0.137299854000000E+09,    0.221274490000000E+08,   -0.993059200000000E+08,   -0.626145235000000E+08
     2981.,    0.129987017000000E+09,    0.156225062000000E+09,    0.133158045000000E+09,    0.198520540000000E+08,   -0.951389930000000E+08,   -0.626861850000000E+08
     2982.,    0.128316475000000E+09,    0.152593100000000E+09,    0.128757045000000E+09,    0.173875525000000E+08,   -0.905062510000000E+08,   -0.632129865000000E+08
     2983.,    0.127787800000000E+09,    0.150028642000000E+09,    0.125471908000000E+09,    0.154535338750000E+08,   -0.861032920000000E+08,   -0.644292715000000E+08
     2984.,    0.128342536000000E+09,    0.148390088000000E+09,    0.122897778000000E+09,    0.140258973750000E+08,   -0.818761950000000E+08,   -0.665136705000000E+08
     2985.,    0.130290539000000E+09,    0.148142342000000E+09,    0.121889440000000E+09,    0.135634450000000E+08,   -0.783014640000000E+08,   -0.694106970000000E+08
     2986.,    0.133643545000000E+09,    0.148678116000000E+09,    0.121961007000000E+09,    0.139014306250000E+08,   -0.752352960000000E+08,   -0.731280340000000E+08
     2987.,    0.137844036000000E+09,    0.149543574000000E+09,    0.122900563000000E+09,    0.148359652500000E+08,   -0.726928960000000E+08,   -0.770741040000000E+08
     2988.,    0.142758878000000E+09,    0.150206992000000E+09,    0.124264473000000E+09,    0.159046393750000E+08,   -0.701620950000000E+08,   -0.813024110000000E+08
     2989.,    0.147825402000000E+09,    0.150294718000000E+09,    0.125588839000000E+09,    0.168209901250000E+08,   -0.675814900000000E+08,   -0.853560290000000E+08
     2990.,    0.152924336000000E+09,    0.149629560000000E+09,    0.126846197000000E+09,    0.173128390000000E+08,   -0.647539750000000E+08,   -0.891631920000000E+08
     2991.,    0.157525840000000E+09,    0.148103028000000E+09,    0.127737048000000E+09,    0.171406180000000E+08,   -0.615245210000000E+08,   -0.925660530000000E+08
     2992.,    0.161370830000000E+09,    0.145865496000000E+09,    0.128233949000000E+09,    0.162657311250000E+08,   -0.578939675000000E+08,   -0.954642300000000E+08
     2993.,    0.164109170000000E+09,    0.142892932000000E+09,    0.128177485000000E+09,    0.146226353750000E+08,   -0.536989445000000E+08,   -0.977930160000000E+08
     2994.,    0.165353842000000E+09,    0.139629112000000E+09,    0.127490270000000E+09,    0.123350452500000E+08,   -0.493022490000000E+08,   -0.993854210000000E+08
     2995.,    0.165218280000000E+09,    0.136265708000000E+09,    0.126457457000000E+09,    0.975253125000000E+07,   -0.446530595000000E+08,   -0.100374546000000E+09
     2996.,    0.163696360000000E+09,    0.132789736000000E+09,    0.124956028000000E+09,    0.700351475000000E+07,   -0.396989365000000E+08,   -0.100838769000000E+09
     2997.,    0.161387836000000E+09,    0.129575804000000E+09,    0.123449806000000E+09,    0.441623356250000E+07,   -0.348860475000000E+08,   -0.100958007000000E+09
     2998.,    0.158741548000000E+09,    0.126691129000000E+09,    0.122166545000000E+09,    0.219056862500000E+07,   -0.302002805000000E+08,   -0.100992879000000E+09
     2999.,    0.156247470000000E+09,    0.124074009000000E+09,    0.121336279000000E+09,    0.414355425781250E+06,   -0.254811130000000E+08,   -0.101196244000000E+09
     3000.,    0.154677776000000E+09,    0.121675114000000E+09,    0.121188987000000E+09,   -0.856225492187500E+06,   -0.207839305000000E+08,   -0.101969486000000E+09
     3001.,    0.154784354000000E+09,    0.119596248000000E+09,    0.122146903000000E+09,   -0.161922031250000E+07,   -0.163870427500000E+08,   -0.103599796000000E+09
     3002.,    0.156908504000000E+09,    0.118172889000000E+09,    0.124476813000000E+09,   -0.184406739062500E+07,   -0.125884286250000E+08,   -0.106029618000000E+09
     3003.,    0.160657926000000E+09,    0.117394972000000E+09,    0.127797529000000E+09,   -0.176538742187500E+07,   -0.930727225000000E+07,   -0.109183405000000E+09
     3004.,    0.165450920000000E+09,    0.117093024000000E+09,    0.131721983000000E+09,   -0.149206459375000E+07,   -0.655381756250000E+07,   -0.112740693000000E+09
     3005.,    0.170574286000000E+09,    0.117255889000000E+09,    0.135815774000000E+09,   -0.114301576562500E+07,   -0.434124881250000E+07,   -0.116278266000000E+09
     3006.,    0.175269798000000E+09,    0.117709163000000E+09,    0.139630208000000E+09,   -0.770314156250000E+06,   -0.261338268750000E+07,   -0.119292196000000E+09
     3007.,    0.178331174000000E+09,    0.118170772000000E+09,    0.142182488000000E+09,   -0.395037031250000E+06,   -0.122920257812500E+07,   -0.121371451000000E+09
     3008.,    0.179529968000000E+09,    0.118231018000000E+09,    0.143539920000000E+09,   -0.619198437500000E+04,    0.191913315429688E+05,   -0.122113518000000E+09
     3009.,    0.138986516000000E+09,    0.161818464000000E+09,    0.169234072000000E+09,    0.197196775000000E+08,   -0.111272012000000E+09,   -0.642704350000000E+08
     3010.,    0.137995124000000E+09,    0.160939264000000E+09,    0.167551998000000E+09,    0.192338877500000E+08,   -0.109845708000000E+09,   -0.650869350000000E+08
     3011.,    0.135927834000000E+09,    0.158712292000000E+09,    0.164469622000000E+09,    0.181942875000000E+08,   -0.107102087000000E+09,   -0.653547990000000E+08
     3012.,    0.133128776000000E+09,    0.155423206000000E+09,    0.160172382000000E+09,    0.166252290000000E+08,   -0.103407840000000E+09,   -0.652640525000000E+08
     3013.,    0.129972729000000E+09,    0.151700756000000E+09,    0.155167798000000E+09,    0.147996242500000E+08,   -0.991323850000000E+08,   -0.651322305000000E+08
     3014.,    0.126743897000000E+09,    0.148072010000000E+09,    0.149994554000000E+09,    0.129042573750000E+08,   -0.943872580000000E+08,   -0.653580655000000E+08
     3015.,    0.124647222000000E+09,    0.145551986000000E+09,    0.145802354000000E+09,    0.115423682500000E+08,   -0.899107620000000E+08,   -0.662427555000000E+08
     3016.,    0.123664865000000E+09,    0.143914372000000E+09,    0.142548574000000E+09,    0.107460435000000E+08,   -0.856072510000000E+08,   -0.681039730000000E+08
     3017.,    0.124207173000000E+09,    0.143335772000000E+09,    0.140893452000000E+09,    0.108901081250000E+08,   -0.819428740000000E+08,   -0.708589340000000E+08
     3018.,    0.126627837000000E+09,    0.143466836000000E+09,    0.140678126000000E+09,    0.118214582500000E+08,   -0.787223590000000E+08,   -0.746661200000000E+08
     3019.,    0.130112683000000E+09,    0.143699824000000E+09,    0.141436912000000E+09,    0.131659882500000E+08,   -0.759731750000000E+08,   -0.787982640000000E+08
     3020.,    0.134377614000000E+09,    0.143567620000000E+09,    0.142608274000000E+09,    0.145511776250000E+08,   -0.731929950000000E+08,   -0.832051220000000E+08
     3021.,    0.139006532000000E+09,    0.143023978000000E+09,    0.143981024000000E+09,    0.156752080000000E+08,   -0.703241680000000E+08,   -0.874189410000000E+08
     3022.,    0.143700128000000E+09,    0.141783980000000E+09,    0.145149340000000E+09,    0.162472906250000E+08,   -0.671648020000000E+08,   -0.914128490000000E+08
     3023.,    0.148009586000000E+09,    0.139868172000000E+09,    0.145988090000000E+09,    0.161219131250000E+08,   -0.636038205000000E+08,   -0.949885080000000E+08
     3024.,    0.151735670000000E+09,    0.137411194000000E+09,    0.146435464000000E+09,    0.152508713750000E+08,   -0.596216265000000E+08,   -0.980718090000000E+08
     3025.,    0.154540950000000E+09,    0.134424252000000E+09,    0.146366740000000E+09,    0.135677638750000E+08,   -0.550738905000000E+08,   -0.100601943000000E+09
     3026.,    0.155951090000000E+09,    0.131317812000000E+09,    0.145698014000000E+09,    0.112629785000000E+08,   -0.503325995000000E+08,   -0.102379981000000E+09
     3027.,    0.156182418000000E+09,    0.128334900000000E+09,    0.144659424000000E+09,    0.858898962500000E+07,   -0.453636575000000E+08,   -0.103581629000000E+09
     3028.,    0.155201242000000E+09,    0.125443550000000E+09,    0.143279522000000E+09,    0.566983237500000E+07,   -0.401365740000000E+08,   -0.104233100000000E+09
     3029.,    0.153298972000000E+09,    0.122950359000000E+09,    0.141795974000000E+09,    0.290757465625000E+07,   -0.349533260000000E+08,   -0.104502825000000E+09
     3030.,    0.151114312000000E+09,    0.120996647000000E+09,    0.140678776000000E+09,    0.498912777343750E+06,   -0.299467317500000E+08,   -0.104694963000000E+09
     3031.,    0.148835582000000E+09,    0.119325818000000E+09,    0.139871696000000E+09,   -0.144796040625000E+07,   -0.250591317500000E+08,   -0.104987731000000E+09
     3032.,    0.147353270000000E+09,    0.118228862000000E+09,    0.139987342000000E+09,   -0.287419553125000E+07,   -0.202138177500000E+08,   -0.105824131000000E+09
     3033.,    0.147416854000000E+09,    0.117763159000000E+09,    0.141571600000000E+09,   -0.345014046875000E+07,   -0.158108806250000E+08,   -0.107578560000000E+09
     3034.,    0.149397378000000E+09,    0.118027832000000E+09,    0.144604112000000E+09,   -0.335394681250000E+07,   -0.121828727500000E+08,   -0.110184403000000E+09
     3035.,    0.152938264000000E+09,    0.118866615000000E+09,    0.148695724000000E+09,   -0.286971371875000E+07,   -0.913318875000000E+07,   -0.113535110000000E+09
     3036.,    0.157675842000000E+09,    0.120177729000000E+09,    0.153547680000000E+09,   -0.214961475000000E+07,   -0.658130012500000E+07,   -0.117312441000000E+09
     3037.,    0.162768472000000E+09,    0.121808082000000E+09,    0.158446332000000E+09,   -0.143903021875000E+07,   -0.452419325000000E+07,   -0.121116306000000E+09
     3038.,    0.167453250000000E+09,    0.123272026000000E+09,    0.162906288000000E+09,   -0.794151343750000E+06,   -0.287096693750000E+07,   -0.124352244000000E+09
     3039.,    0.170463682000000E+09,    0.124472207000000E+09,    0.165861692000000E+09,   -0.371465910156250E+06,   -0.141131207812500E+07,   -0.126591528000000E+09
     3040.,    0.171729008000000E+09,    0.124711036000000E+09,    0.167516760000000E+09,   -0.923949707031250E+03,    0.246734244384766E+05,   -0.127319728000000E+09
     3041.,    0.140846488000000E+09,    0.156110948000000E+09,    0.193313532000000E+09,    0.131836085000000E+08,   -0.114031268000000E+09,   -0.658737080000000E+08
     3042.,    0.139959952000000E+09,    0.155033864000000E+09,    0.191517516000000E+09,    0.129256691250000E+08,   -0.112429167000000E+09,   -0.670510505000000E+08
