nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure
       633, 5.569523084E-03, 3.290329052E-03, 2.082419099E-02, 9.997785829E+06
       634, 5.528739336E-03, 3.358831923E-03, 2.082419103E-02, 9.997771943E+06
       635, 5.486798538E-03, 3.426615492E-03, 2.082419099E-02, 9.997748209E+06
       636, 5.444195935E-03, 3.493999790E-03, 2.082419101E-02, 9.997719312E+06
       637, 5.400764320E-03, 3.560840175E-03, 2.082419099E-02, 9.997690662E+06
       638, 5.356374110E-03, 3.627058513E-03, 2.082419099E-02, 9.997666288E+06
       639, 5.311470477E-03, 3.692921957E-03, 2.082419098E-02, 9.997649874E+06
       640, 5.265325547E-03, 3.757928225E-03, 2.082419099E-02, 9.997642349E+06
       641, 5.165269832E-03, 3.894300446E-03, 2.082419099E-02, 9.997646081E+06
       642, 5.061682749E-03, 4.028015275E-03, 2.082419100E-02, 9.997662736E+06
       643, 4.954634697E-03, 4.158980914E-03, 2.082419101E-02, 9.997675998E+06
       644, 4.844197429E-03, 4.287107182E-03, 2.082419102E-02, 9.997669912E+06
       645, 4.730661467E-03, 4.412497101E-03, 2.082419101E-02, 9.997634626E+06
       646, 4.613870795E-03, 4.534871285E-03, 2.082419091E-02, 9.997583126E+06
       647, 4.492929114E-03, 4.653160780E-03, 2.082419104E-02, 9.997534361E+06
       648, 4.369728514E-03, 4.769086157E-03, 2.082419100E-02, 9.997507550E+06
       649, 4.244220652E-03, 4.882529086E-03, 2.082419088E-02, 9.997510355E+06
       650, 4.114410129E-03, 4.991027801E-03, 2.082419103E-02, 9.997536918E+06
       651, 3.982481382E-03, 5.096929462E-03, 2.082419096E-02, 9.997577565E+06
       652, 3.848421874E-03, 5.200154032E-03, 2.082419093E-02, 9.997627055E+06
       653, 3.710569286E-03, 5.298258399E-03, 2.082419099E-02, 9.997672872E+06
       654, 3.644669476E-03, 5.344898531E-03, 2.082419099E-02, 9.997694116E+06
       655, 3.577154065E-03, 5.389161828E-03, 2.082419099E-02, 9.997710535E+06
       656, 3.509645008E-03, 5.433420959E-03, 2.082419099E-02, 9.997724157E+06
       657, 3.442097481E-03, 5.477632310E-03, 2.082419099E-02, 9.997733689E+06
       658, 3.372958114E-03, 5.519306218E-03, 2.082419099E-02, 9.997739940E+06
       659, 3.303824100E-03, 5.560976900E-03, 2.082419099E-02, 9.997743610E+06
       660, 3.234690153E-03, 5.602647692E-03, 2.082419161E-02, 9.997744938E+06
       661, 6.469380304E-03, 1.577020847E-18, 2.099009978E-02, 9.997792202E+06
       662, 6.467841828E-03, 8.164028275E-05, 2.099009918E-02, 9.997791002E+06
       663, 6.466303447E-03, 1.632805677E-04, 2.099009918E-02, 9.997787681E+06
       664, 6.464720023E-03, 2.449255731E-04, 2.099009918E-02, 9.997781965E+06
       665, 6.460091732E-03, 3.264560134E-04, 2.099009918E-02, 9.997773066E+06
       666, 6.455463712E-03, 4.079816696E-04, 2.099009917E-02, 9.997760096E+06
       667, 6.450831784E-03, 4.895155893E-04, 2.099009919E-02, 9.997744098E+06
       668, 6.443092458E-03, 5.708144971E-04, 2.099009918E-02, 9.997722788E+06
       669, 6.425727545E-03, 7.483738029E-04, 2.099009920E-02, 9.997673163E+06
       670, 6.401992023E-03, 9.251916872E-04, 2.099009920E-02, 9.997619217E+06
       671, 6.373707457E-03, 1.101321007E-03, 2.099009913E-02, 9.997573937E+06
       672, 6.341405691E-03, 1.276747774E-03, 2.099009916E-02, 9.997546415E+06
       673, 6.303983900E-03, 1.451162030E-03, 2.099009922E-02, 9.997547286E+06
       674, 6.260897032E-03, 1.624248590E-03, 2.099009910E-02, 9.997582570E+06
       675, 6.214614687E-03, 1.796495347E-03, 2.099009909E-02, 9.997639115E+06
       676, 6.162963919E-03, 1.967207822E-03, 2.099009917E-02, 9.997688172E+06
       677, 6.106449841E-03, 2.136379891E-03, 2.099009925E-02, 9.997712881E+06
       678, 6.045164624E-03, 2.303877158E-03, 2.099009922E-02, 9.997709734E+06
       679, 5.979293036E-03, 2.469615085E-03, 2.099009919E-02, 9.997693125E+06
       680, 5.908889930E-03, 2.633468717E-03, 2.099009917E-02, 9.997681087E+06
       681, 5.834007917E-03, 2.795312864E-03, 2.099009918E-02, 9.997689251E+06
       682, 5.798277195E-03, 2.868044012E-03, 2.099009908E-02, 9.997705080E+06
       683, 5.762252580E-03, 2.940644752E-03, 2.099009926E-02, 9.997728051E+06
       684, 5.724585696E-03, 3.012396756E-03, 2.099009914E-02, 9.997756061E+06
       685, 5.686891789E-03, 3.084152752E-03, 2.099009930E-02, 9.997783373E+06
       686, 5.647314794E-03, 3.154874035E-03, 2.099009917E-02, 9.997805023E+06
       687, 5.607730450E-03, 3.225608450E-03, 2.099009925E-02, 9.997816257E+06
       688, 5.566511806E-03, 3.295386978E-03, 2.099009918E-02, 9.997814131E+06
       689, 5.525770994E-03, 3.363817731E-03, 2.099009921E-02, 9.997799310E+06
       690, 5.483743485E-03, 3.431447653E-03, 2.099009918E-02, 9.997774726E+06
       691, 5.441185977E-03, 3.498760625E-03, 2.099009919E-02, 9.997745289E+06
       692, 5.397675421E-03, 3.565447987E-03, 2.099009918E-02, 9.997716333E+06
       693, 5.353332446E-03, 3.631595863E-03, 2.099009918E-02, 9.997691896E+06
       694, 5.308357590E-03, 3.697307209E-03, 2.099009917E-02, 9.997675592E+06
       695, 5.262262014E-03, 3.762243950E-03, 2.099009918E-02, 9.997668352E+06
       696, 5.162337399E-03, 3.898206081E-03, 2.099009919E-02, 9.997672733E+06
       697, 5.058900964E-03, 4.031521478E-03, 2.099009919E-02, 9.997690023E+06
       698, 4.952022587E-03, 4.162099061E-03, 2.099009920E-02, 9.997703411E+06
       699, 4.841773477E-03, 4.289849333E-03, 2.099009921E-02, 9.997696300E+06
       700, 4.728451517E-03, 4.414883322E-03, 2.099009920E-02, 9.997658193E+06
       701, 4.611839971E-03, 4.536864373E-03, 2.099009911E-02, 9.997603599E+06
       702, 4.491186050E-03, 4.654865520E-03, 2.099009923E-02, 9.997552498E+06
       703, 4.368221728E-03, 4.770448097E-03, 2.099009919E-02, 9.997524685E+06
       704, 4.243012154E-03, 4.883615259E-03, 2.099009906E-02, 9.997528061E+06
       705, 4.113475220E-03, 4.991808667E-03, 2.099009922E-02, 9.997556149E+06
       706, 3.981838773E-03, 5.097425153E-03, 2.099009915E-02, 9.997598718E+06
       707, 3.848091244E-03, 5.200389329E-03, 2.099009912E-02, 9.997650378E+06
       708, 3.710569287E-03, 5.298258398E-03, 2.099009918E-02, 9.997698268E+06
       709, 3.644669478E-03, 5.344898530E-03, 2.099009918E-02, 9.997720527E+06
       710, 3.577154066E-03, 5.389161827E-03, 2.099009918E-02, 9.997737779E+06
       711, 3.509645009E-03, 5.433420958E-03, 2.099009918E-02, 9.997752120E+06
       712, 3.442097482E-03, 5.477632309E-03, 2.099009918E-02, 9.997762193E+06
       713, 3.372958115E-03, 5.519306218E-03, 2.099009918E-02, 9.997768812E+06
       714, 3.303824100E-03, 5.560976900E-03, 2.099009918E-02, 9.997772712E+06
       715, 3.234690153E-03, 5.602647692E-03, 2.099009978E-02, 9.997774120E+06
       716, 6.469380304E-03, 1.419318723E-18, 2.115600795E-02, 9.997823211E+06
       717, 6.467839602E-03, 8.175843329E-05, 2.115600737E-02, 9.997821930E+06
       718, 6.466298994E-03, 1.635168687E-04, 2.115600737E-02, 9.997818385E+06
       719, 6.464699929E-03, 2.452795390E-04, 2.115600737E-02, 9.997812301E+06
       720, 6.460064958E-03, 3.269276586E-04, 2.115600737E-02, 9.997802858E+06
       721, 6.455430242E-03, 4.085712646E-04, 2.115600736E-02, 9.997789153E+06
       722, 6.450764608E-03, 4.902212517E-04, 2.115600738E-02, 9.997772311E+06
       723, 6.443014140E-03, 5.716371963E-04, 2.115600737E-02, 9.997749983E+06
       724, 6.425564961E-03, 7.495849762E-04, 2.115600739E-02, 9.997697975E+06
       725, 6.401776894E-03, 9.267942899E-04, 2.115600739E-02, 9.997641472E+06
       726, 6.373362585E-03, 1.103303227E-03, 2.115600733E-02, 9.997594074E+06
       727, 6.340900506E-03, 1.279102327E-03, 2.115600735E-02, 9.997564989E+06
       728, 6.303395672E-03, 1.453903622E-03, 2.115600741E-02, 9.997566058E+06
       729, 6.260103650E-03, 1.627346871E-03, 2.115600730E-02, 9.997604124E+06
       730, 6.213620356E-03, 1.799949263E-03, 2.115600729E-02, 9.997663991E+06
       731, 6.161784223E-03, 1.971019629E-03, 2.115600738E-02, 9.997715441E+06
       732, 6.104951917E-03, 2.140502307E-03, 2.115600743E-02, 9.997740634E+06
       733, 6.043406500E-03, 2.308324062E-03, 2.115600740E-02, 9.997736821E+06
       734, 5.977261740E-03, 2.474377392E-03, 2.115600738E-02, 9.997719620E+06
       735, 5.906567299E-03, 2.638534575E-03, 2.115600735E-02, 9.997707842E+06
       736, 5.831376246E-03, 2.800669724E-03, 2.115600737E-02, 9.997717167E+06
       737, 5.795650596E-03, 2.873390548E-03, 2.115600730E-02, 9.997733796E+06
       738, 5.759488644E-03, 2.945909800E-03, 2.115600744E-02, 9.997757573E+06
       739, 5.721827441E-03, 3.017650982E-03, 2.115600734E-02, 9.997786011E+06
       740, 5.683998957E-03, 3.089322038E-03, 2.115600746E-02, 9.997813384E+06
       741, 5.644428283E-03, 3.160032026E-03, 2.115600737E-02, 9.997834908E+06
       742, 5.604849235E-03, 3.230756976E-03, 2.115600742E-02, 9.997845711E+06
       743, 5.563500529E-03, 3.300444903E-03, 2.115600737E-02, 9.997842715E+06
       744, 5.522802613E-03, 3.368803605E-03, 2.115600739E-02, 9.997826996E+06
       745, 5.480688450E-03, 3.436279785E-03, 2.115600737E-02, 9.997801579E+06
       746, 5.438175993E-03, 3.503521500E-03, 2.115600737E-02, 9.997771624E+06
       747, 5.394586558E-03, 3.570055747E-03, 2.115600737E-02, 9.997742355E+06
       748, 5.350290770E-03, 3.636133232E-03, 2.115600736E-02, 9.997717839E+06
       749, 5.305244756E-03, 3.701692387E-03, 2.115600737E-02, 9.997701627E+06
       750, 5.259198480E-03, 3.766559676E-03, 2.115600737E-02, 9.997694656E+06
       751, 5.159404972E-03, 3.902111710E-03, 2.115600738E-02, 9.997699701E+06
       752, 5.056119188E-03, 4.035027672E-03, 2.115600738E-02, 9.997717659E+06
       753, 4.949410488E-03, 4.165217196E-03, 2.115600739E-02, 9.997731182E+06
       754, 4.839349541E-03, 4.292591466E-03, 2.115600741E-02, 9.997722976E+06
       755, 4.726241575E-03, 4.417269536E-03, 2.115600739E-02, 9.997681831E+06
       756, 4.609805658E-03, 4.538853958E-03, 2.115600731E-02, 9.997623972E+06
       757, 4.489442989E-03, 4.656570256E-03, 2.115600743E-02, 9.997570425E+06
       758, 4.366714965E-03, 4.771810017E-03, 2.115600739E-02, 9.997541461E+06
       759, 4.241764939E-03, 4.884656973E-03, 2.115600726E-02, 9.997545447E+06
       760, 4.112540316E-03, 4.992589529E-03, 2.115600742E-02, 9.997575323E+06
       761, 3.981196167E-03, 5.097920840E-03, 2.115600734E-02, 9.997620034E+06
       762, 3.847760614E-03, 5.200624626E-03, 2.115600731E-02, 9.997674011E+06
       763, 3.710569289E-03, 5.298258397E-03, 2.115600737E-02, 9.997724131E+06
       764, 3.644669479E-03, 5.344898529E-03, 2.115600737E-02, 9.997747480E+06
       765, 3.577154068E-03, 5.389161826E-03, 2.115600737E-02, 9.997765629E+06
       766, 3.509645010E-03, 5.433420957E-03, 2.115600737E-02, 9.997780750E+06
       767, 3.442097483E-03, 5.477632309E-03, 2.115600737E-02, 9.997791415E+06
       768, 3.372958115E-03, 5.519306218E-03, 2.115600737E-02, 9.997798440E+06
       769, 3.303824101E-03, 5.560976900E-03, 2.115600737E-02, 9.997802594E+06
       770, 3.234690153E-03, 5.602647692E-03, 2.115600795E-02, 9.997804091E+06
       771, 6.469380304E-03, 1.261616599E-18, 2.132191612E-02, 9.997854977E+06
       772, 6.467837375E-03, 8.187658385E-05, 2.132191556E-02, 9.997853608E+06
       773, 6.466294542E-03, 1.637531699E-04, 2.132191556E-02, 9.997849813E+06
       774, 6.464679836E-03, 2.456335024E-04, 2.132191556E-02, 9.997843324E+06
       775, 6.460038183E-03, 3.273993037E-04, 2.132191555E-02, 9.997833291E+06
       776, 6.455396772E-03, 4.091608595E-04, 2.132191555E-02, 9.997818806E+06
       777, 6.450697432E-03, 4.909269040E-04, 2.132191557E-02, 9.997801055E+06
       778, 6.442935822E-03, 5.724598956E-04, 2.132191556E-02, 9.997777619E+06
       779, 6.425402377E-03, 7.507961403E-04, 2.132191558E-02, 9.997723055E+06
       780, 6.401561765E-03, 9.283968966E-04, 2.132191558E-02, 9.997663836E+06
       781, 6.373017711E-03, 1.105285458E-03, 2.132191552E-02, 9.997614176E+06
       782, 6.340395321E-03, 1.281456875E-03, 2.132191554E-02, 9.997583329E+06
       783, 6.302807439E-03, 1.456645239E-03, 2.132191560E-02, 9.997584589E+06
       784, 6.259310262E-03, 1.630445180E-03, 2.132191549E-02, 9.997625588E+06
       785, 6.212626016E-03, 1.803403208E-03, 2.132191549E-02, 9.997688954E+06
       786, 6.160582450E-03, 1.974824433E-03, 2.132191557E-02, 9.997742895E+06
       787, 6.103448403E-03, 2.144622727E-03, 2.132191561E-02, 9.997768704E+06
       788, 6.041648388E-03, 2.312770935E-03, 2.132191559E-02, 9.997764371E+06
       789, 5.975230457E-03, 2.479139669E-03, 2.132191556E-02, 9.997746558E+06
       790, 5.904244680E-03, 2.643600408E-03, 2.132191554E-02, 9.997735049E+06
       791, 5.828744575E-03, 2.806026583E-03, 2.132191556E-02, 9.997745537E+06
       792, 5.793023941E-03, 2.878737196E-03, 2.132191551E-02, 9.997763004E+06
       793, 5.756724730E-03, 2.951174806E-03, 2.132191561E-02, 9.997787589E+06
       794, 5.719069148E-03, 3.022905281E-03, 2.132191554E-02, 9.997816414E+06
       795, 5.681106171E-03, 3.094491242E-03, 2.132191563E-02, 9.997843855E+06
       796, 5.641541752E-03, 3.165190053E-03, 2.132191556E-02, 9.997865055E+06
       797, 5.601935656E-03, 3.235886919E-03, 2.132191559E-02, 9.997875232E+06
       798, 5.560489251E-03, 3.305502829E-03, 2.132191556E-02, 9.997871493E+06
       799, 5.519834192E-03, 3.373789545E-03, 2.132191556E-02, 9.997855058E+06
       800, 5.477633432E-03, 3.441111890E-03, 2.132191556E-02, 9.997828855E+06
       801, 5.435165983E-03, 3.508282416E-03, 2.132191555E-02, 9.997798386E+06
       802, 5.391497729E-03, 3.574663454E-03, 2.132191556E-02, 9.997768785E+06
       803, 5.347249081E-03, 3.640670620E-03, 2.132191555E-02, 9.997744166E+06
       804, 5.302131975E-03, 3.706077490E-03, 2.132191556E-02, 9.997728020E+06
       805, 5.256134947E-03, 3.770875402E-03, 2.132191556E-02, 9.997721306E+06
       806, 5.156472550E-03, 3.906017332E-03, 2.132191557E-02, 9.997727031E+06
       807, 5.053337420E-03, 4.038533855E-03, 2.132191558E-02, 9.997745676E+06
       808, 4.946798399E-03, 4.168335319E-03, 2.132191559E-02, 9.997759341E+06
       809, 4.836925621E-03, 4.295333581E-03, 2.132191561E-02, 9.997749986E+06
       810, 4.724031640E-03, 4.419655742E-03, 2.132191559E-02, 9.997705596E+06
       811, 4.607771376E-03, 4.540843513E-03, 2.132191551E-02, 9.997644329E+06
       812, 4.487699933E-03, 4.658274989E-03, 2.132191562E-02, 9.997588188E+06
       813, 4.365208222E-03, 4.773171918E-03, 2.132191558E-02, 9.997557996E+06
       814, 4.240517734E-03, 4.885698679E-03, 2.132191545E-02, 9.997562772E+06
       815, 4.111605417E-03, 4.993370387E-03, 2.132191561E-02, 9.997594607E+06
       816, 3.980553566E-03, 5.098416524E-03, 2.132191553E-02, 9.997641581E+06
       817, 3.847429985E-03, 5.200859922E-03, 2.132191550E-02, 9.997698003E+06
       818, 3.710569291E-03, 5.298258396E-03, 2.132191556E-02, 9.997750497E+06
       819, 3.644669480E-03, 5.344898528E-03, 2.132191556E-02, 9.997775019E+06
       820, 3.577154069E-03, 5.389161825E-03, 2.132191556E-02, 9.997794137E+06
       821, 3.509645011E-03, 5.433420957E-03, 2.132191556E-02, 9.997810109E+06
       822, 3.442097483E-03, 5.477632308E-03, 2.132191556E-02, 9.997821422E+06
       823, 3.372958116E-03, 5.519306217E-03, 2.132191556E-02, 9.997828898E+06
       824, 3.303824101E-03, 5.560976900E-03, 2.132191556E-02, 9.997833335E+06
       825, 3.234690153E-03, 5.602647692E-03, 2.132191612E-02, 9.997834932E+06
       826, 6.469380304E-03, 1.103914475E-18, 2.148782429E-02, 9.997887547E+06
       827, 6.467835149E-03, 8.199473441E-05, 2.148782375E-02, 9.997886081E+06
       828, 6.466290089E-03, 1.639894710E-04, 2.148782375E-02, 9.997882007E+06
       829, 6.464659742E-03, 2.459874632E-04, 2.148782375E-02, 9.997875074E+06
       830, 6.460011409E-03, 3.278709486E-04, 2.148782374E-02, 9.997864401E+06
       831, 6.455363302E-03, 4.097504545E-04, 2.148782374E-02, 9.997849084E+06
       832, 6.450630258E-03, 4.916325463E-04, 2.148782376E-02, 9.997830361E+06
       833, 6.442857505E-03, 5.732825948E-04, 2.148782375E-02, 9.997805731E+06
       834, 6.425239796E-03, 7.520072952E-04, 2.148782377E-02, 9.997748409E+06
       835, 6.401346635E-03, 9.299995076E-04, 2.148782377E-02, 9.997686302E+06
       836, 6.372672836E-03, 1.107267698E-03, 2.148782371E-02, 9.997634217E+06
       837, 6.339890138E-03, 1.283811418E-03, 2.148782373E-02, 9.997601391E+06
       838, 6.302219200E-03, 1.459386883E-03, 2.148782379E-02, 9.997602865E+06
       839, 6.258516867E-03, 1.633543516E-03, 2.148782369E-02, 9.997646965E+06
       840, 6.211631668E-03, 1.806857182E-03, 2.148782369E-02, 9.997714058E+06
       841, 6.159314674E-03, 1.978608033E-03, 2.148782376E-02, 9.997770637E+06
       842, 6.101944900E-03, 2.148743115E-03, 2.148782379E-02, 9.997797155E+06
       843, 6.039890288E-03, 2.317217778E-03, 2.148782377E-02, 9.997792364E+06
       844, 5.973199185E-03, 2.483901918E-03, 2.148782374E-02, 9.997773881E+06
       845, 5.901922071E-03, 2.648666219E-03, 2.148782373E-02, 9.997762715E+06
       846, 5.826112904E-03, 2.811383442E-03, 2.148782375E-02, 9.997774392E+06
       847, 5.790397232E-03, 2.884083956E-03, 2.148782372E-02, 9.997792730E+06
       848, 5.753960838E-03, 2.956439770E-03, 2.148782379E-02, 9.997818150E+06
       849, 5.716310816E-03, 3.028159654E-03, 2.148782374E-02, 9.997847352E+06
       850, 5.678213431E-03, 3.099660363E-03, 2.148782380E-02, 9.997874838E+06
       851, 5.638655200E-03, 3.170348115E-03, 2.148782375E-02, 9.997895513E+06
       852, 5.598917532E-03, 3.240956345E-03, 2.148782376E-02, 9.997904891E+06
       853, 5.557477973E-03, 3.310560754E-03, 2.148782375E-02, 9.997900458E+06
       854, 5.516865731E-03, 3.378775553E-03, 2.148782373E-02, 9.997883494E+06
       855, 5.474578431E-03, 3.445943967E-03, 2.148782376E-02, 9.997856611E+06
       856, 5.432155946E-03, 3.513043374E-03, 2.148782373E-02, 9.997825620E+06
       857, 5.388408937E-03, 3.579271107E-03, 2.148782376E-02, 9.997795652E+06
       858, 5.344207379E-03, 3.645208027E-03, 2.148782373E-02, 9.997770899E+06
       859, 5.299019247E-03, 3.710462519E-03, 2.148782376E-02, 9.997754789E+06
       860, 5.253071414E-03, 3.775191128E-03, 2.148782375E-02, 9.997748316E+06
       861, 5.153540132E-03, 3.909922948E-03, 2.148782376E-02, 9.997754738E+06
       862, 5.050555660E-03, 4.042040027E-03, 2.148782377E-02, 9.997774108E+06
       863, 4.944186320E-03, 4.171453429E-03, 2.148782378E-02, 9.997787926E+06
       864, 4.834501717E-03, 4.298075677E-03, 2.148782380E-02, 9.997777359E+06
       865, 4.721821712E-03, 4.422041939E-03, 2.148782378E-02, 9.997729491E+06
       866, 4.605737126E-03, 4.542833037E-03, 2.148782371E-02, 9.997664612E+06
       867, 4.485956880E-03, 4.659979718E-03, 2.148782381E-02, 9.997605742E+06
       868, 4.363701501E-03, 4.774533800E-03, 2.148782378E-02, 9.997574321E+06
       869, 4.239270538E-03, 4.886740378E-03, 2.148782365E-02, 9.997580093E+06
       870, 4.110670524E-03, 4.994151240E-03, 2.148782380E-02, 9.997614002E+06
       871, 3.979910970E-03, 5.098912204E-03, 2.148782372E-02, 9.997663360E+06
       872, 3.847099357E-03, 5.201095217E-03, 2.148782369E-02, 9.997722370E+06
       873, 3.710569292E-03, 5.298258395E-03, 2.148782375E-02, 9.997777377E+06
       874, 3.644669482E-03, 5.344898527E-03, 2.148782375E-02, 9.997803164E+06
       875, 3.577154070E-03, 5.389161825E-03, 2.148782375E-02, 9.997823324E+06
       876, 3.509645012E-03, 5.433420956E-03, 2.148782375E-02, 9.997840226E+06
       877, 3.442097484E-03, 5.477632308E-03, 2.148782375E-02, 9.997852252E+06
       878, 3.372958116E-03, 5.519306217E-03, 2.148782375E-02, 9.997860231E+06
       879, 3.303824101E-03, 5.560976899E-03, 2.148782375E-02, 9.997864982E+06
       880, 3.234690153E-03, 5.602647692E-03, 2.148782429E-02, 9.997866693E+06
       881, 6.469380304E-03, 9.462123510E-19, 2.165373246E-02, 9.997920981E+06
       882, 6.467832923E-03, 8.211288498E-05, 2.165373194E-02, 9.997919406E+06
       883, 6.466285636E-03, 1.642257721E-04, 2.165373194E-02, 9.997915019E+06
       884, 6.464639649E-03, 2.463414215E-04, 2.165373194E-02, 9.997907595E+06
       885, 6.459984635E-03, 3.283425933E-04, 2.165373193E-02, 9.997896217E+06
       886, 6.455329832E-03, 4.103400495E-04, 2.165373193E-02, 9.997879998E+06
       887, 6.450563085E-03, 4.923381785E-04, 2.165373195E-02, 9.997860228E+06
       888, 6.442779187E-03, 5.741052940E-04, 2.165373194E-02, 9.997834319E+06
       889, 6.425077215E-03, 7.532184410E-04, 2.165373195E-02, 9.997774037E+06
       890, 6.401131505E-03, 9.316021226E-04, 2.165373196E-02, 9.997708871E+06
       891, 6.372327959E-03, 1.109249949E-03, 2.165373190E-02, 9.997654177E+06
       892, 6.339384955E-03, 1.286165955E-03, 2.165373192E-02, 9.997619152E+06
       893, 6.301630956E-03, 1.462128552E-03, 2.165373199E-02, 9.997620878E+06
       894, 6.257723464E-03, 1.636641878E-03, 2.165373189E-02, 9.997668268E+06
       895, 6.210637311E-03, 1.810311185E-03, 2.165373189E-02, 9.997739368E+06
       896, 6.158046907E-03, 1.982391606E-03, 2.165373194E-02, 9.997798826E+06
       897, 6.100441408E-03, 2.152863471E-03, 2.165373197E-02, 9.997826046E+06
       898, 6.038132200E-03, 2.321664591E-03, 2.165373195E-02, 9.997820768E+06
       899, 5.971167926E-03, 2.488664138E-03, 2.165373193E-02, 9.997801607E+06
       900, 5.899599473E-03, 2.653732007E-03, 2.165373192E-02, 9.997790812E+06
       901, 5.823481233E-03, 2.816740301E-03, 2.165373194E-02, 9.997803795E+06
       902, 5.787770467E-03, 2.889430829E-03, 2.165373193E-02, 9.997823018E+06
       903, 5.751196968E-03, 2.961704692E-03, 2.165373197E-02, 9.997849258E+06
       904, 5.713552446E-03, 3.033414100E-03, 2.165373194E-02, 9.997878821E+06
       905, 5.675320737E-03, 3.104829401E-03, 2.165373197E-02, 9.997906299E+06
       906, 5.635768629E-03, 3.175506214E-03, 2.165373194E-02, 9.997926426E+06
       907, 5.595899480E-03, 3.246025649E-03, 2.165373193E-02, 9.997934965E+06
       908, 5.554466696E-03, 3.315618680E-03, 2.165373194E-02, 9.997929634E+06
       909, 5.513893593E-03, 3.383759397E-03, 2.165373190E-02, 9.997912029E+06
       910, 5.471523449E-03, 3.450776015E-03, 2.165373195E-02, 9.997884658E+06
       911, 5.429145884E-03, 3.517804373E-03, 2.165373190E-02, 9.997853292E+06
       912, 5.385320179E-03, 3.583878708E-03, 2.165373196E-02, 9.997822965E+06
       913, 5.341165664E-03, 3.649745454E-03, 2.165373191E-02, 9.997798060E+06
       914, 5.295906571E-03, 3.714847473E-03, 2.165373197E-02, 9.997781949E+06
       915, 5.250007880E-03, 3.779506854E-03, 2.165373194E-02, 9.997775705E+06
       916, 5.150607719E-03, 3.913828557E-03, 2.165373195E-02, 9.997782831E+06
       917, 5.047773909E-03, 4.045546189E-03, 2.165373197E-02, 9.997802993E+06
       918, 4.941574252E-03, 4.174571527E-03, 2.165373198E-02, 9.997816965E+06
       919, 4.832077830E-03, 4.300817755E-03, 2.165373200E-02, 9.997805097E+06
       920, 4.719611791E-03, 4.424428130E-03, 2.165373197E-02, 9.997753550E+06
       921, 4.603702907E-03, 4.544822530E-03, 2.165373192E-02, 9.997684805E+06
       922, 4.484213832E-03, 4.661684442E-03, 2.165373200E-02, 9.997623030E+06
       923, 4.362194802E-03, 4.775895662E-03, 2.165373197E-02, 9.997590382E+06
       924, 4.238023351E-03, 4.887782068E-03, 2.165373184E-02, 9.997597349E+06
       925, 4.109735636E-03, 4.994932088E-03, 2.165373199E-02, 9.997633440E+06
       926, 3.979268378E-03, 5.099407880E-03, 2.165373191E-02, 9.997685351E+06
       927, 3.846768729E-03, 5.201330512E-03, 2.165373188E-02, 9.997747134E+06
       928, 3.710569294E-03, 5.298258393E-03, 2.165373194E-02, 9.997804786E+06
       929, 3.644669483E-03, 5.344898526E-03, 2.165373194E-02, 9.997831940E+06
       930, 3.577154071E-03, 5.389161824E-03, 2.165373194E-02, 9.997853222E+06
       931, 3.509645013E-03, 5.433420956E-03, 2.165373194E-02, 9.997871145E+06
       932, 3.442097485E-03, 5.477632308E-03, 2.165373194E-02, 9.997883955E+06
       933, 3.372958117E-03, 5.519306217E-03, 2.165373194E-02, 9.997892498E+06
       934, 3.303824101E-03, 5.560976899E-03, 2.165373194E-02, 9.997897601E+06
       935, 3.234690153E-03, 5.602647692E-03, 2.165373246E-02, 9.997899442E+06
       936, 6.469380304E-03, 7.885102270E-19, 2.181964063E-02, 9.997955335E+06
       937, 6.467830696E-03, 8.223103557E-05, 2.181964013E-02, 9.997953635E+06
       938, 6.466281184E-03, 1.644620733E-04, 2.181964013E-02, 9.997948898E+06
       939, 6.464619556E-03, 2.466953773E-04, 2.181964013E-02, 9.997940922E+06
       940, 6.459957861E-03, 3.288142380E-04, 2.181964012E-02, 9.997928767E+06
       941, 6.455296362E-03, 4.109296445E-04, 2.181964012E-02, 9.997911564E+06
       942, 6.450495912E-03, 4.930438008E-04, 2.181964014E-02, 9.997890663E+06
       943, 6.442700869E-03, 5.749279933E-04, 2.181964013E-02, 9.997863386E+06
       944, 6.424914635E-03, 7.544295777E-04, 2.181964014E-02, 9.997799937E+06
       945, 6.400916374E-03, 9.332047418E-04, 2.181964014E-02, 9.997731525E+06
       946, 6.371983081E-03, 1.111232209E-03, 2.181964010E-02, 9.997674014E+06
       947, 6.338879774E-03, 1.288520487E-03, 2.181964011E-02, 9.997636572E+06
       948, 6.301042706E-03, 1.464870246E-03, 2.181964018E-02, 9.997638593E+06
       949, 6.256930055E-03, 1.639740268E-03, 2.181964009E-02, 9.997689503E+06
       950, 6.209642947E-03, 1.813765216E-03, 2.181964008E-02, 9.997764910E+06
       951, 6.156779149E-03, 1.986175153E-03, 2.181964013E-02, 9.997827479E+06
       952, 6.098937929E-03, 2.156983795E-03, 2.181964015E-02, 9.997855386E+06
       953, 6.036374124E-03, 2.326111373E-03, 2.181964014E-02, 9.997849597E+06
       954, 5.969136679E-03, 2.493426329E-03, 2.181964012E-02, 9.997829754E+06
       955, 5.897276885E-03, 2.658797771E-03, 2.181964011E-02, 9.997819357E+06
       956, 5.820849562E-03, 2.822097160E-03, 2.181964013E-02, 9.997833813E+06
